,PhoneID,battery,year,month,brand,model,weight,CPU model,CPU freq,CPU cores,SIM cards,ROM,RAM,screen size,resolution,screen material,front camera,rear camera,rear camera specs,charging port,price,comments
961,34416871668,4100,2018年,8月,AGM,AGM X3,200,,,,2个,,,,,LCD,,,,Type-C,3299,2300
962,25647126506,1450,2018年,以官网信息为准,Philips,E107,78,其他,,,2个,,,2.4英寸,320×240,TFT,,无后置摄像头,,Micro USB,99,2300
963,34304240217,4000mAh（典型值）,2018年,10月,,HMA-AL00,约188克（含电池）,麒麟980,,,2个,,,6.53英寸,FHD+ 1080 x 2244 像素,TFT LCD（IPS）,,后置三摄,,Type-C,2588,2400
964,43697755491,4100,2018年,8月,AGM,X3,216,,,,2个,,,,,LCD,,,,Type-C,3699,2300
965,43071641472,3340mAh（典型值）,2019年,3月,HUAWEI,华为nova4e,约159克（含电池）,,,,2个,,,,,其他,,,,Type-C,1198,2500
966,47766223925,4000mAh（典型值）,2019年,6月,HUAWEI,荣耀20 Pro,约182g,,,,2个,,,,,其他,,,,Type-C,2499,2400
967,56167534176,4500mAh（典型值）,2019年,9月,HUAWEI,华为mate30pro,约198克（含电池）,,,,2个,,,,,OLED,,,,Type-C,5799,2300
968,28744633984,2000,2019年,以官网信息为准,K-Touch,i9,90,其他,,,2个,,,3.5英寸,480*320,TFT,,后置单摄,,Micro USB,579,2200
969,55742826615,4500mAh（typ）,2019年,8月,,Redmi Note8 Pro,199.8,,,,2个,,,,,其他,,,,Type-C,1488,2300
970,42223457453,3350mAh（typ）,2018年,9月,XIAOMI,小米8青春,169,,,,2个,,,,,其他,,,,Type-C,1058,2300
971,48676863457,4035mAh（典型值）,2019年,5月,OPPO,Reno Z,约186g,,,,2个,,,,,AMOLED,,,,Type-C,2199,2300
972,57002769173,,,,,,,,,,,,,,,,,,,,109,2200
973,64021069038,900,2019年,3月,,儿童按键手机,90,其他,,,2个,,,其他英寸,240*240,TFT,,其他,,Micro USB,158,2200
974,17214983886,3020mAh(典型值),2017年,以官网信息为准,HUAWEI,畅享7,约145g（含电池）,,,,2个,,,,,其他,,,,Micro USB,749,2200
975,49953625615,1480,2019年,4月,,多亲4G手机,95,,,,2个,,,,,IPS,,,,Type-C,399,2200
976,56765001548,5000,2019年,5月,vivo,vivo Z5X,204.1,,,,2个,,,,,LCD,,,,Micro USB,1398,2300
977,29313713229,,,,,,,,,,,,,,,,,,,,1789,2200
978,39997965063,6100,2019年,1月,SUGAR,SUGAR C21,210,,,,2个,,,,,IPS,,,,Micro USB,799,2200
979,38270426286,13800,2018年,以官网信息为准,,`,180,其他,,,2个,,,2.8英寸,596120,其他,,后置单摄,,其它接口,198,2200
980,48232415386,3000mAh (典型值) ,2017年,9月,HUAWEI,荣耀V9play,145,,,,2个,,,,,TFT,,,,Micro USB,899,2200
981,59476246219,5000,2019年,10月,vivo,U3,193,,,,2个,,,,,TFT,,,,其它接口,1049,2200
982,59178925299,3000,2019年,10月,朵唯（DOOV）,20190808,150,其他,,,2个,,,5.7英寸,1520*720,其他,,后置单摄,,Micro USB,598,2300
983,36332771140,,,,,,,,,,,,,,,,,,,,2699,2200
984,1.00E+11,1000,2019年,8月,Philips,E109C,75,其他,,,1个,,,1.77英寸,128X160,TFT,,无后置摄像头,,Micro USB,169,2200
985,59099456522,5000,2019年,10月,XIAOMI,红米8,190克,,,,2个,,,,,其他,,,,Type-C,748,2300
986,30387210515,600,2018年,以官网信息为准,,atman V3,其他,其他,,,1个,,,1.8英寸,596120,其他,,其他,,Micro USB,98,2200
987,53124315998,,,,,,,,,,,,,,,,,,,,458,2200
988,56085268916,4200mAh,2018年,10月,,华为mate20pro,约189g,,,,2个,,,,,OLED,,,,Type-C,3999,2200
989,62315853674,,,,,,,,,,,,,,,,,,,,4999,2300
990,22863849845,4000mAh（典型值）,2018年,12月,HUAWEI,畅享 9,约170,骁龙450,,,2个,,,6.26英寸,HD+ 1520x720 像素,其他,,后置双摄,,Micro USB,929,2200
991,11931886896,2000,2017年,4月,欧奇（OUKI）,G13,164,其他,,,2个,,,5.0英寸,1280*720,IPS,,后置单摄,,Micro USB,259,2100
992,27033109672,3000mAh（typ）,2017年,10月,XIAOMI,,137g,,,,2个,16GB,2GB,5.0英寸,596120,其他,,,,Micro USB,599,2100
993,48131248097,,,,,,,,,,,,,,,,,,,,3499,2100
994,15823967944,400,2017年,以官网信息为准,,11,45,其他,,,1个,,,1.5英寸,596118,其他,,后置单摄,,Micro USB,158,2100
995,34658742005,4200mAh（典型值）,2018年,10月,HUAWEI,mate20 pro,约189克（含电池）,,,,2个,,,,,OLED,,,,Type-C,4099,2100
996,30964380963,1480,2018年,以官网信息为准,纽曼（Newman）,F9C,153,,,,1个,,,,,其他,,,,其它接口,218,2100
997,1.00E+11,4035,2019年,9月,realme,realme Q,184,骁龙712,,,2个,,,6.3英寸,2340×1080,LTPS,,后置四摄,,Type-C,1098,2200
998,47767508311,4000mAh（typ）/3900mAh（min）,2019年,5月,XIAOMI,红米 k20 pro,191,骁龙855,,,2个,,,其他英寸,以官网信息为准,AMOLED,,后置三摄,,Type-C,2518,2200
999,55370155044,以官网信息为准,2019年,9月,Apple,iPhone 11 pro Max,226,其他,,,2个,,,其他英寸,以官网信息为准,OLED,,其他,,Lightning（iPhone）,10089,2200
1000,48930472913,4000（typ）/3900（min）,2019年,5月,XIAOMI,红米k20pro,约191,骁龙855,,,2个,,,6.39 英寸,2340 x 1080,AMOLED,,后置三摄,,Type-C,2199,2100
1001,1.00E+11,4000,2019年,10月,K-Touch,TD-LTE数字移动电话机,182,mali T820,,,2个,,,2.4英寸,240*320,其他,,后置单摄,,Micro USB,299,2200
1002,38270963687,4000,2018年,10月,HUAWEI,畅享9plus,约173,,,,2个,,,,,TFT LCD（IPS）,,,,Micro USB,1349,2100
1003,62555162324,,,,,,,,,,,,,,,,,,,,1789,2100
1004,1.00E+11,,,,,,,,,,,,,,,,,,,,2509,2200
1005,57345701731,3190mAh,2019年,9月,Apple,iPhone 11 Pro,188g,其他,,,2个,,,5.8英寸,2436 x 1125,OLED,,后置三摄,,Lightning（iPhone）,9718,2100
1006,55079556871,4000mAh（典型值） 3900mAh（最小值）,2018年,8月,HUAWEI,华为 荣耀畅玩8C,167.2g,,,,2个,,,,,IPS,,,,Micro USB,729,2100
1007,28804482143,,,,,,,,,,,,,,,,,,,,439,2100
1008,53652236003,,,,,,,,,,,,,,,,,,,,3499,2100
1009,43558108836,4000mAh（typ）,2019年,以官网信息为准,XIAOMI,Redmi 7,约180克,,,,2个,,,,,其他,,,,Micro USB,748,2100
1010,25540408288,以官网信息为准,2017年,11月,Apple,iPhone X ,约174g,,,,1个,,,,,其他,,,,Lightning（iPhone）,7299,2100
1011,1.00E+11,,,,,,,,,,,,,,,,,,,,399,2100
1012,40150143364,4000mAh（典型值）,2018年,12月,HUAWEI,畅享9,168,,,,2个,,,,,TFT,,,,Micro USB,859,2100
1013,39875406701,3750mAh（典型值）,2018年,12月,,华为nova4,约172,其他,,,2个,,,6.4英寸,737156,其他,,后置三摄,,Type-C,2099,2100
1014,55229699333,3915mAh （额定值）4000mAh（典型值）,2019年,9月,,OPPO Reno2,约189g,,,,2个,,,,,AMOLED,,,,Type-C,2999,2100
1015,57709547414,3920mAh （额定值）4000mAh（典型值）,2019年,10月,,OPPO K5,约182g,,,,2个,,,,,AMOLED,,,,Type-C,1799,2200
1016,10541822962,,,,,,,,,,,,,,,,,,,,199,2100
1017,34669384976,,,,,,,,,,,,,,,,,,,,2699,2100
1018,60766276782,5000,2018年,10月,HUAWEI,华为畅享MAX,210,,,,2个,,,,,TFT,,,,Micro USB,1159,2100
1019,50556878408,4000mAh（典型值）,2018年,12月,HUAWEI,以官网信息为准,约168克（含电池）,,,,2个,,,,,TFT,,,,Micro USB,949,2100
1020,38577033305,,,,,,,,,,,,,,,,,,,,7780,2000
1021,32455556357,3020mAh（典型容量）,2018年,5月,HUAWEI, 荣耀 畅玩7,约142g,其他,,,2个,,,5.45英寸,1440x720像素,TFT,,后置单摄,,Micro USB,479,2000
1022,46089089241,4020mAh（TYP）3910mAh（MIN）,2019年,5月,OPPO,OPPO A9,190g,,,,2个,,,,,TFT,,,,Micro USB,1499,2000
1023,32446904653,,,,,,,,,,,,,,,,,,,,189,2000
1024,1.00E+11,2000,2019年,8月,K-Touch,K7,180,MT6737V/WA,,,2个,,,5.0英寸,1280*768,IPS,,后置单摄,,Micro USB,369,2100
1025,51516930074,4030mAh,2019年,7月,,小米CC9e,173.8,,,,其他,,,,,AMOLED,,,,Type-C,1158,2300
1026,42304136853,以官网信息为准,2018年,以官网信息为准,Apple,苹果XR,194,,,,其他,,,,,LCD,,,,Lightning（iPhone）,5248,2000
1027,64054883965,,,,,,,,,,,,,,,,,,,,2688,2000
1028,53611100029,,,,,,,,,,,,,,,,,,,,1099,2000
1029,1.00E+11,以官网信息为准,2018年,9月,Apple,,177,其他,其他,其他,1个,512GB,其他,5.8英寸,2436×1125,OLED,700万像素,2个,双1200万像素,Lightning（iPhone）,12298,2000
1030,27858026580,800,2019年,以官网信息为准,,1,92,其他,,,2个,,,1.8英寸,596118,其他,,后置单摄,,其它接口,129,2000
1031,43359000477,3340mAh（典型值）,2019年,3月,HUAWEI,nova 4e,约159克（含电池）,,,,2个,,,,,其他,,,,Type-C,1199,2100
1032,43886593929,,,,,,,,,,,,,,,,,,,,558,2000
1033,23770360458,,,,,,,,,,,,,,,,,,,,1129,2000
1034,60972281492,4500mAh,2019年,9月,HUAWEI,华为mate30pro,约198,,,,2个,,,,,OLED,,,,Type-C,6899,2000
1035,46414727586,1300,2018年,以官网信息为准,Philips,,160,其他,其他,其他,2个,其他,其他,2.8英寸,其他,其他,其他,1个,30万像素,其他,319,2000
1036,31560471246,,,,,,,,,,,,,,,,,,,,1099,2000
1037,1.00E+11,1400,2019年,4月,ZTE,中兴（ZTE）K2,100,其他,,,2个,,,2.4英寸,320*240,其他,,后置单摄,,Mini USB,168,2000
1038,47176249708,4000mAh（典型值）,2018年,12月,,畅享9,168,,,,2个,,,,,TFT,,,,Micro USB,999,2000
1039,62059994373,4000mAh（典型值） 3900mAh（最小值）,2019年,9月,,荣耀Play3,176g （备注：受产品配置和制造工艺影响，实际机,麒麟710F,,,其他,,,6.39 英寸,1560x720,TFT LCD（IPS）,,后置三摄,,Micro USB,799,2100
1040,56917101363,,,,,,,,,,,,,,,,,,,,10138,2000
1041,57273577148,4000mAh（典型值）,2019年,9月,HUAWEI,荣耀Play3,约176g,,,,2个,,,,,其他,,,,Micro USB,799,2100
1042,35679998526,400,2018年,以官网信息为准,,纽曼小手机,45,其他,,,1个,,,1.5英寸,180*180,其他,,无后置摄像头,,其它接口,99,2000
1043,28403333578,4000mAh(典型值）,2018年,10月,HUAWEI,畅享9plus,约173g(含电池),其他,,,2个,,,其他英寸,其他,其他,,其他,,Micro USB,1218,2000
1044,54289421334,,,,,,,,,,,,,,,,,,,,338,2000
1045,42337242799,,,,,,,,,,,,,,,,,,,,428,1900
1046,53919329985,4000,2019年,以官网信息为准,K-Touch,Q31,97,,,,2个,,,,,TFT,,,,Micro USB,118,900
1047,57344827965,,,,,,,,,,,,,,,,,,,,5238,2600
1048,47256391026,,,,,,,,,,,,,,,,,,,,4488,1900
1049,49985436446,3500mAh,2019年,6月,,华为nova5pro,约171克,麒麟980,,,2个,,,6.39英寸,2340x1080,其他,,后置四摄,,Type-C,2499,2000
1050,15386135429,3290,2017年,8月,,8848 M4尊享版,215,,,,2个,,,,,其他,,,,Type-C,12999,1900
1051,56871672515,1500,2018年,7月,NOKIA,诺基亚8110 4G,117,,,,2个,,,,,其他,,,,Micro USB,399,1900
1052,23406857550,1400,2017年,11月,欧奇（OUKI）,欧奇OK520,75,其他,,,2个,,,2.4英寸,其他,其他,,后置单摄,,Micro USB,69,1900
1053,1.00E+11,,,,,,,,,,,,,,,,,,,,12298,1900
1054,38334569579,,,,,,,,,,,,,,,,,,,,1258,1900
1055,1.00E+11,4000mAh（典型值）,2019年,7月,ZTE,中兴天机 Axon10 Pro 5G,175,骁龙855,,,2个,,,6.47英寸,2340X1080,AMOLED,,后置三摄,,Type-C,4999,1900
1056,55672277122,3600mAh （典型值）,2019年,8月,MEIZU,魅族16sPro,约166g,,,,2个,,,,,AMOLED,,,,Type-C,2699,1900
1057,40049427233,4000mAh(典型值）,2018年,10月,,畅享9 Plus,约173g(含电池),,,,2个,,,,,TFT,,,,Micro USB,1699,1900
1058,53295211658,3020mAh（典型值） 2920mAh（最小值）,2019年,7月,HUAWEI,荣耀畅玩8,约146克（含电池） ,,,,2个,,,,,其他,,,,Micro USB,495,1900
1059,37314500684,,,,,,,,,,,,,,,,,,,,848,1900
1060,57256736322,,,,,,,,,,,,,,,,,,,,5688,1900
1061,56593650788,1050mAh,2018年,以官网信息为准,Philips,E218L,120,其他,,,2个,,,2.4英寸,240×320,其他,,后置单摄,,Micro USB,279,1800
1062,19898566672,1400,2018年,以官网信息为准,,,200,其他,其他,其他,2个,其他,其他,2.4英寸,240*320,其他,无,1个,30万像素,其他,179,1800
1063,44290933689,,,,,,,,,,,,,,,,,,,,3688,1900
1064,42411805093,,,,,,,,,,,,,,,,,,,,148,1800
1065,27693449269,6800,2017年,8月,,,135,其他,其他,其他,1个,其他,其他,2.4英寸,其他,其他,无,1个,30万像素,其他,129.9,1800
1066,1.00E+11,3000,2019年,10月,chilli,红辣椒9X,179,MT6771,,,2个,,,其他英寸,1520*720,IPS,,后置双摄,,Type-C,999,1900
1067,12693782954,5400,2016年,11月,AGM,AGM X1,208,,,,2个,,,,,AMOLED,,,,Micro USB,1499,1800
1068,34414167689,5400,2016年,11月,AGM,AGM X1,208,骁龙617（msm8952）,,,2个,,,5.5英寸,1080x1920,AMOLED,,后置双摄,,Micro USB,1499,1800
1069,49252910999,,,,,,,,,,,,,,,,,,,,1399,2000
1070,19686606084,,,,,,,,,,,,,,,,,,,,139,1800
1071,57243266535,4880mAh(额定值)5000mAh(典型值),2019年,9月,OPPO,A11x,约195g,,,,2个,,,,,TFT LCD（IPS）,,,,Type-C,1799,1900
1072,49176466717,2000,2019年,5月,K-Touch,I10,81,其他,,,2个,,,3.5英寸,1280x720,TFT,,后置单摄,,Micro USB,699,1800
1073,33836999940,,,,,,,,,,,,,,,,,,,,838,1800
1074,1.00E+11,1000,2019年,8月,Philips,E109C,75,其他,,,1个,,,1.77英寸,128X160,TFT,,无后置摄像头,,Micro USB,169,1900
1075,47955042573, 4000mAh（典型值）,2018年,12月,HUAWEI,华为畅享9, 约168克（含电池）,,,,2个,,,,,TFT,,,,Micro USB,936,1800
1076,45165264453,3020mAh（典型值）,2019年,3月,HUAWEI,华为畅享9e,约150克（含电池）,,,,2个,,,,,TFT LCD（IPS）,,,,Micro USB,739,1900
1077,57142038303,,,,,,,,,,,,,,,,,,,,5799,1800
1078,34657968912,4000mAh（典型值）,2018年,10月,HUAWEI,mate 20,约188克（含电池）,,,,2个,,,,,TFT,,,,Type-C,3199,1900
1079,43091793142,1000,2019年,6月,朵唯（DOOV）,D520,109,其他,,,2个,,,2.8英寸,240*320,其他,,后置单摄,,Micro USB,198,1900
1080,51229572951,750,2017年,11月,其他,创星R11 ,56,其他,,,其他,,,2.2英寸,240*300,其他,,无后置摄像头,,Micro USB,198,1800
1081,57139044966,3340mAh（典型值）,2019年,3月,HUAWEI,nova 4e,约159克（含电池）,,,,2个,,,,,其他,,,,Type-C,1249,1800
1082,42288741916,,,,,,,,,,,,,,,,,,,,1229,1800
1083,13034750901,1200,2017年,6月,索爱,Z86,200,其他,,,2个,,,2.8英寸,596118,其他,,后置单摄,,Micro USB,259,1800
1084,57346338226,3500mAh,2019年,9月,Apple,Apple iPhone 11 Pro Max,226mm,其他,,,2个,,,6.5英寸,2688×1242,OLED,,后置三摄,,Lightning（iPhone）,10459,2000
1085,34209406246,3500mAh（典型值）,2018年,10月,,华为荣耀Magic2,约206克,,,,2个,,,,,AMOLED,,,,Type-C,1819,1800
1086,60149348959,2000,2019年,11月,纽曼（Newman）,A8,160,其他,,,2个,,,2.4英寸,320x240,IPS,,后置单摄,,Micro USB,299,1800
1087,60587942895,,,,,,,,,,,,,,,,,,,,1298,1800
1088,28209064806,,,,,,,,,,,,,,,,,,,,168,1800
1089,54276616518,4200mAh,2018年,10月,,华为Mate 20 Pro,约189克（含电池）,麒麟980,,,2个,,,6.39英寸,1440 x 3120,OLED曲面屏,,后置三摄,,Type-C,4599,1800
1090,35699250624,3500mAh（典型值）,2018年,10月,,以官网信息为准,约206克（含电池）实际重量可能有所差异,麒麟980,,,2个,,,6.39 英寸,697416,其他,,其他,,Type-C,1848,1800
1091,35699399342,3500mAh（典型值）,2018年,10月,HUAWEI,荣耀magic2,约206克,,,,2个,,,,,AMOLED,,,,Type-C,2349,1800
1092,42620349156,,,,,,,,,,,,,,,,,,,,3999,1800
1093,43532040194,,,,,,,,,,,,,,,,,,,,1299,1800
1094,44102280377,3400（典型值）,2019年,3月,,华为畅享 9S,约160g,麒麟710F,,,2个,,,6.21英寸,2340*1080,TFT LCD（IPS）,,后置三摄,,Micro USB,999,1800
1095,43095339820,2000,2019年,1月,K-Touch,i9,90,,,,2个,,,,,其他,,,,Type-C,669,1700
1096,44880206259,,,,,,,,,,,,,,,,,,,,988,1800
1097,36125064258,,,,,,,,,,,,,,,,,,,,838,1700
1098,42215568057,2000,2019年,4月,K-Touch,天语曲面屏,90,其他,,,2个,,,3.5英寸,480*320,OLED曲面屏,,后置单摄,,Micro USB,599,1700
1099,55461864021,4500mAh（typ）,2019年,8月,XIAOMI,note8pro,199.8,,,,2个,,,,,其他,,,,Type-C,1488,1800
1100,30907727247,2000,2018年,以官网信息为准,纽曼（Newman）,R15 ,78,,,,2个,,,,,其他,,,,Micro USB,198,1700
1101,61814928763,,,,,,,,,,,,,,,,,,,,1699,1800
1102,38256172506,3500,2018年,12月,vivo,NEX双屏版,199.2g,骁龙845（SDM845）,,,2个,,,6.39 英寸,2340×1080 ,AMOLED,,后置三摄,,Type-C,4998,1700
1103,53914597201,800,2019年,8月,K-Touch,天语E2,110,,,,1个,,,,,其他,,,,其它接口,129,1700
1104,38290893957,4000mAh(典型值）,2018年,10月,HUAWEI,畅享9Plus,约173g(含电池),,,,2个,,,,,TFT,,,,Micro USB,1249,1700
1105,16744370074,800,2017年,以官网信息为准,NOKIA,105,-,,,,其他,,,,,其他,,,,Micro USB,159,1700
1106,50155164317,3500mAh（典型值）,2019年,6月,HUAWEI,华为nova5pro,约171克（含电池）,,,,2个,,,,,OLED,,,,Type-C,2699,1700
1107,55719103071,3750mAh（典型值）,2018年,6月,,荣耀play,176克,,,,2个,,,,,其他,,,,Type-C,1538,1700
1108,20747724171,4000mAh（典型值),2017年,11月,HUAWEI,mate10pro,约178g（含电池）,,,,2个,,,,,OLED,,,,Type-C,2488,1700
1109,57193481538,800mAh,2019年,9月,NOKIA,诺基亚新105,约74,其他,,,1个,,,其他英寸,以官网信息为准,其他,,其他,,Micro USB,139,1700
1110,56649290430,,,,,,,,,,,,,,,,,,,,9028,1700
1111,34265732641,2930,2017年,3月,MANN,MANN ZUG 3S,255,,,,2个,,,,,TFT,,,,Micro USB,479,1700
1112,34954408777,1300,2018年,9月,Philips,E259S,140,其他,,,2个,,,2.8英寸,其他,其他,,后置单摄,,Micro USB,298,1700
1113,63283102221,4200,2019年,12月,,nova 6,约212g（含电池）,麒麟990,,,2个,,,其他英寸,FHD+ 2400 * 1080,LTPS,,后置三摄,,Type-C,3799,1700
1114,47699728106,,,,,,,,,,,,,,,,,,,,1299,1700
1115,56834696695,其他,2019年,4月,HUAWEI,荣耀20i,约164克（含电池）,,,,2个,,,,,IPS,,,,Micro USB,999,1700
1116,21755166732,4000mAh（typ）/3900mAh（min）,2019年,3月,XIAOMI,红米7,180,,,,2个,,,,,其他,,,,Micro USB,768,1700
1117,62352930619,3765mAh,2019年,4月,OPPO,Reno,185,其他,,,2个,,,其他英寸,其他,AMOLED,,其他,,Type-C,2499,1700
1118,25784742588,,,,,,,,,,,,,,,,,,,,139,1700
1119,54542358176,3650mAh（典型值）电池额定容量3550mAh,2019年,4月,HUAWEI,华为P30,165,,,,2个,,,,,OLED,,,,Type-C,3388,1700
1120,26054908754,1300,2018年,3月,,M360C,118,,,,1个,,,,,其他,,,,Micro USB,248,1700
1121,56656942584,以官网信息为准,2019年,9月,,以官网信息为准,以官网信息为准,,,,2个,,,,,其他,,,,其它接口,5699,1700
1122,49212069463,,,,,,,,,,,,,,,,,,,,,1700
1123,50159173016,,,,,,,,,,,,,,,,,,,,148,1700
1124,18974672589,1480,2019年,以官网信息为准,多亲（QIN）,Qin 1s +,95,其他,,,2个,,,2.8英寸,320*240,IPS,,无后置摄像头,,Micro USB,399,1700
1125,1.00E+11,1600,2018年,12月,Philips,,110,--,其他,其他,2个,其他,其他,2.4英寸,240*320,TFT,无,1个,30万像素,Micro USB,159,1700
1126,63030021961,4500mAh（典型值）,2019年,11月,HUAWEI,HUAWEI Mate 30 Pro 5G,约198克（含电池）,其他,,,2个,,,6.53英寸,FHD+ 2400×1176 像素,OLED,,后置四摄,,Type-C,6399,1700
1127,1.00E+11,,,,,,,,,,,,,,,,,,,,499,1700
1128,54696362432,3400mAh（典型值） ,2019年,4月,,荣耀20i,约164克,,,,2个,,,,,IPS,,,,Micro USB,999,1700
1129,41895898643,2930,2019年,3月,索尼（SONY）,Xperia 10 Plus,180,,,,2个,,,,,其他,,,,Type-C,2499,1700
1130,43558600154,4000mAh（typ）/3900mAh（min）,2019年,3月,XIAOMI,红米note7pro,186,,,,2个,,,,,其他,,,,Type-C,1048,1700
1131,40570016104,4060,2017年,5月,Coolpad,酷派COOL1,167,骁龙652（MSM8976）,,,2个,,,5.5英寸,1920X1080,TFT,,后置双摄,,Type-C,399,1700
1132,51959567172,3340mAh（典型值）,2019年,3月,HUAWEI,nova 4e,约159克（含电池）,,,,2个,,,,,其他,,,,Type-C,1259,1700
1133,26889208244,,,,,,,,,,,,,,,,,,,,4319,1600
1134,1.00E+11,3400,2019年,6月,chilli,红辣椒8X,182.5,MT6763,,,2个,,,6.2英寸,1520x720,TFT,,后置双摄,,Micro USB,649,1700
1135,37221800643,800,2019年,6月,K-Touch,T2A,125,,,,2个,,,,,其他,,,,Micro USB,89,1700
1136,12054576640,3800,2015年,7月,,百合按键老人机,123,其他,,,1个,,,2.4英寸,320*240,其他,,无后置摄像头,,Micro USB,149,1600
1137,1.00E+11,1300,2019年,10月,,L6,180,其他,,,2个,,,2.4英寸,240*320,TFT,,后置单摄,,Micro USB,199,1700
1138,54057104245,800,2019年,8月,K-Touch,天语T2,125,,,,2个,,,,,其他,,,,Micro USB,89,1700
1139,59176961813,4200mAh,2019年,9月,HUAWEI,华为Mate30,196克（含电池） ,,,,2个,,,,,OLED,,,,Type-C,4999,1700
1140,35686345367,900,2019年,6月,,纽曼儿童手机,450,其他,,,1个,,,1.5英寸,180*180,其他,,无后置摄像头,,其它接口,188,1600
1141,54393474458,3000mAh,2017年,11月,,M6,212,其他,,,2个,,,5.5英寸,1920x1080,IPS,,后置单摄,,Micro USB,288,1600
1142,43745560057,,,,,,,,,,,,,,,,,,,,158,1600
1143,52033984025,,,,,,,,,,,,,,,,,,,,1728,1800
1144,1.00E+11,1300,2017年,5月,,A520,75,其他,,,2个,,,2.4英寸,240*320,TFT,,后置单摄,,Micro USB,168,1600
1145,45105622340,4200mAh（典型值）,2019年,4月,HUAWEI,华为P30PRO,192,,,,2个,,,,,OLED,,,,Type-C,4488,1600
1146,57005800488,3340mAh（典型值）,2018年,8月,HUAWEI,华为nova3i,169,其他,,,2个,,,其他英寸,-,TFT,,其他,,Micro USB,1199,1600
1147,40872912486,2000,2019年,以官网信息为准,Philips,飞利浦（PHILIPS） E515,131,其他,,,2个,,,2.4英寸,240x320,其他,,后置单摄,,Micro USB,499,1600
1148,1.00E+11,,,,,,,,,,,,,,,,,,,,599,1700
1149,56761430220,4000mAh（典型值） 3900mAh（最小值）,2019年,9月,HUAWEI,荣耀Play3,176g,,,,2个,,,,,TFT LCD（IPS）,,,,Micro USB,809,2000
1150,33655077431,,,,,,,,,,,,,,,,,,,,4288,1600
1151,16497862774,以官网为准,2017年,4月,HUAWEI,畅享7Plus,约165g（含电池）,,,,2个,,,,,IPS,,,,Micro USB,899,1600
1152,35458467008,3020mAh（典型值）,2019年,1月,HUAWEI,畅玩8A,150,,,,2个,,,,,IPS,,,,Micro USB,609,1600
1153,57140608264,4200mAh（典型值）,2019年,9月,,HUAWEI Mate 30,约196克（含电池）,,,,2个,,,,,OLED,,,,Type-C,4299,1600
1154,35651694243,,,,,,,,,,,,,,,,,,,,1159,1600
1155,53124667962,2500,2019年,8月,,AGM M5,173,,,,2个,,,,,LCD,,,,Type-C,469,1600
1156,56960784547,3400mAh（典型值）,2019年,4月,HUAWEI,荣耀20i,约164克,,,,2个,,,,,IPS,,,,Micro USB,1119,1700
1157,25549428968,1200,2017年,以官网信息为准,NOKIA,3310,82/88.1,,,,其他,,,,,其他,,,,Micro USB,398,1600
1158,41275746375,3400mAh（典型值）,2018年,11月,,荣耀10青春,约162克,,,,2个,,,,,IPS,,,,Micro USB,1299,1600
1159,25735708891,1400,2018年,以官网信息为准,Philips,飞利浦（PHILIPS） E171L,128,其他,,,2个,,,2.4英寸,240×320,TFT,,后置单摄,,Micro USB,168,1600
1160,60487270984,其它,2019年,9月,HUAWEI,华为mate30,0.54kg（人工测量实物为准）,,,,2个,,,,,OLED,,,,Type-C,4999,1600
1161,13934348245,800,2017年,以官网信息为准,NOKIA,105,69.6（以官方信息为准）,,,,其他,,,,,其他,,,,Mini USB,139,1600
1162,50928559830,3020mAh（典型值）,2019年,3月,HUAWEI,畅享9e,约150克（含电池）,,,,2个,,,,,其他,,,,Micro USB,759,1700
1163,1.00E+11,1000,2019年,11月,Philips,飞利浦 E209,93,其他,,,2个,,,2.4英寸,320*240,其他,,后置单摄,,Micro USB,168,1700
1164,45180719583,900,2019年,以官网信息为准,纽曼（Newman）,W560C,90,其他,,,2个,,,1.8英寸,240*320,其他,,无后置摄像头,,Micro USB,158,1600
1165,31340280969,4230mAh（典型值）,2018年,7月,OPPO,A5,168,,,,2个,,,,,TFT,,,,Micro USB,699,1600
1166,61061769981,4000,2019年,9月,realme,realme X2,182,骁龙730G,,,2个,,,6.4英寸,1080×2340,AMOLED,,后置四摄,,Type-C,1509,1700
1167,29590047201,1700,2018年,12月,Philips,飞利浦 E289,158,其他,,,2个,,,2.4英寸,320x240,IPS,,后置单摄,,Micro USB,389,1600
1168,23929443580,1000,2019年,8月,Philips,E109C,77,,,,1个,,,,,其他,,,,其它接口,179,1600
1169,61119668952,,,,,,,,,,,,,,,,,,,,6088,1600
1170,55202428674,3915mAh （额定值）4000mAh（典型值）,2019年,9月,OPPO,OPPO Reno2,189,,,,2个,,,,,其他,,,,Type-C,2999,1600
1171,55770012873,4000,2019年,以官网信息为准,,创星X5,其他,,,,2个,,,,,其他,,,,其它接口,489,1700
1172,51676742638,1970,2017年,3月,,agm m2g,138,,,,2个,,,,,其他,,,,Micro USB,199,1600
1173,13400321203,4000mAh / 4100mAh(typ),2017年,,XIAOMI,,165,其他,,,2个,,,5.5英寸,596120,其他,,,,,799,1500
1174,41047240805,3800,2018年,11月,nubia, 努比亚红魔Mars,193,,,,2个,,,,,TFT,,,,Type-C,1799,1600
1175,44038082966,3020mAh（典型值）,2019年,3月,HUAWEI,华为畅享9e,约150克（含电池）,,,,2个,,,,,其他,,,,Micro USB,728,1600
1176,15435793650,,,,,,,,,,,,,,,,,,,,1099,1500
